unique_id,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,row_id,cluster_id,confidence_score
INV-37291200045,2021-06-08,3731,Wal-Mart 1241 / Davenport,5811 Elmore Ave,Davenport,52807,POINT (-90.525525 41.580212),82,SCOTT,1062500,Flavored Rum,370,PERNOD RICARD USA,42717,Malibu Coconut,12,1000,10.99,16.49,12,197.88,12,3.17,INV-37291200045,330,0.81
INV-36285800148,2021-05-03,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1022100,Mixto Tequila,395,PROXIMO,89193,Jose Cuervo Especial Reposado,48,200,3.5,5.25,10,52.5,2,0.52,INV-36285800148,93,0.81
INV-33181400002,2021-01-04,4640,Mart Stop #1 / Davenport,3527 Spring St,Davenport,52807,POINT (-90.547751 41.5563),82,SCOTT,1081300,American Cordials & Liqueur,322,Prestige Wine & Spirits Group,75213,Kinky Blue,12,375,5,7.5,12,90,4.5,1.18,INV-33181400002,92,0.81
INV-35195000237,2021-03-22,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1022200,100% Agave Tequila,330,Gemini Spirits,89235,Corazon de Agave Reposado,6,750,13.75,20.63,18,371.34,13.5,3.56,INV-35195000237,93,0.81
INV-36734400040,2021-05-18,3731,Wal-Mart 1241 / Davenport,5811 Elmore Ave,Davenport,52807,POINT (-90.525525 41.580212),82,SCOTT,1082000,Imported Cordials & Liqueurs,192,"Mast-Jagermeister US, Inc",65257,Jagermeister Liqueur,12,1000,16.5,24.75,12,297,12,3.17,INV-36734400040,330,0.81
INV-37463600013,2021-06-14,2635,Hy-Vee #4 / Davenport,4064 E 53rd St,Davenport,52807,POINT (-90.513769 41.574973),82,SCOTT,1022200,100% Agave Tequila,192,"Mast-Jagermeister US, Inc",88372,Teremana Reposado Tequila,6,750,16.43,24.65,6,147.9,4.5,1.18,INV-37463600013,662,0.81
INV-39871600047,2021-09-08,3731,Wal-Mart 1241 / Davenport,5811 Elmore Ave,Davenport,52807,POINT (-90.525525 41.580212),82,SCOTT,1031200,American Flavored Vodka,421,SAZERAC COMPANY  INC,39753,Caliber Citrus Vodka,6,1750,6.92,10.38,6,62.28,10.5,2.77,INV-39871600047,330,0.81
INV-36916300012,2021-05-25,3354,Sam's Club 8238 / Davenport,3845 Elmore Ave.,Davenport,52807,POINT (-90.527081 41.559731),82,SCOTT,1011200,Straight Bourbon Whiskies,65,Jim Beam Brands,19026,Jim Beam Black,12,750,13.5,20.25,12,243,9,2.37,INV-36916300012,668,0.81
INV-41532900010,2021-11-01,2635,Hy-Vee #4 / Davenport,4064 E 53rd St,Davenport,52807,POINT (-90.513769 41.574973),82,SCOTT,1081400,American Schnapps,421,SAZERAC COMPANY  INC,84172,99 Bananas Mini,10,50,5.16,7.74,10,77.4,0.5,0.13,INV-41532900010,662,0.81
INV-43677100013,2022-01-11,5666,Costco Wholesale #1325 / Davenport,2790 E 53rd St,Davenport,52807,POINT (-90.533939 41.57483),82,SCOTT,1031100,American Vodkas,301,FIFTH GENERATION INC,38178,Titos Handmade Vodka,6,1750,19,28.5,240,6840,420,110.95,INV-43677100013,788,0.81
INV-43677500015,2022-01-11,3731,Wal-Mart 1241 / Davenport,5811 Elmore Ave,Davenport,52807,POINT (-90.525525 41.580212),82,SCOTT,1012100,Canadian Whiskies,259,Heaven Hill Brands,11788,Black Velvet,6,1750,10.45,15.68,6,94.08,10.5,2.77,INV-43677500015,330,0.81
INV-38092000004,2021-07-06,5666,Costco Wholesale #1325 / Davenport,2790 E 53rd St,Davenport,52807,POINT (-90.533235 41.574836),82,SCOTT,1011200,Straight Bourbon Whiskies,184,FOUR ROSES DISTILLERY,18348,Four Roses Small Batch,6,750,17.5,26.25,18,472.5,13.5,3.56,INV-38092000004,788,0.81
INV-34098400151,2021-02-08,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,1799,Captain Morgan Original Spiced Barrel,6,1750,18,27,18,486,31.5,8.32,INV-34098400151,93,0.81
INV-38649800090,2021-07-26,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1022100,Mixto Tequila,395,PROXIMO,87409,Jose Cuervo Especial Silver,12,1000,13.5,20.25,12,243,12,3.17,INV-38649800090,93,0.81
INV-33181800126,2021-01-04,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1011100,Blended Whiskies,306,MISSISSIPPI RIVER DISTIL,28131,Cody Road Honey,6,750,16,24,6,144,4.5,1.18,INV-33181800126,93,0.81
INV-37463500036,2021-06-14,2635,Hy-Vee #4 / Davenport,4064 E 53rd St,Davenport,52807,POINT (-90.513769 41.574973),82,SCOTT,1062200,White Rum,35,BACARDI USA INC,43125,Bacardi Superior PET,12,750,8.26,12.39,12,148.68,9,2.37,INV-37463500036,662,0.81
INV-38059900042,2021-07-05,2678,Hy-Vee Fast & Fresh / Davenport,3200 E KIMBERLY RD.,Davenport,52807,POINT (-90.527278 41.553879),82,SCOTT,1081400,American Schnapps,421,SAZERAC COMPANY  INC,84172,99 Bananas Mini,10,50,5.16,7.74,1,7.74,0.05,0.01,INV-38059900042,603,0.81
INV-36321100001,2021-05-04,3731,Wal-Mart 1241 / Davenport,5811 Elmore Ave,Davenport,52807,POINT (-90.525525 41.580212),82,SCOTT,1032100,Imported Vodkas,115,CONSTELLATION BRANDS INC,34821,Svedka 80prf,6,1750,13.4,20.1,6,120.6,10.5,2.77,INV-36321100001,330,0.81
INV-43837000026,2022-01-17,2635,Hy-Vee #4 / Davenport,4064 E 53rd St,Davenport,52807,POINT (-90.513769 41.574973),82,SCOTT,1032100,Imported Vodkas,260,DIAGEO AMERICAS,34456,Ketel One,12,750,11.33,17,12,204,9,2.37,INV-43837000026,662,0.81
INV-36775200026,2021-05-19,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1011100,Blended Whiskies,65,Jim Beam Brands,27544,Red Stag Black Cherry,12,750,10.5,15.75,12,189,9,2.37,INV-36775200026,93,0.81
INV-34486300007,2021-02-22,2635,Hy-Vee #4 / Davenport,4064 E 53rd St,Davenport,52807,POINT (-90.513769 41.574973),82,SCOTT,1012100,Canadian Whiskies,421,SAZERAC COMPANY  INC,11348,Seagrams VO Canadian Whiskey PET,6,1750,10.45,15.68,6,94.08,10.5,2.77,INV-34486300007,662,0.81
INV-41117300042,2021-10-19,3354,Sam's Club 8238 / Davenport,3845 Elmore Ave.,Davenport,52807,POINT (-90.527081 41.559731),82,SCOTT,1022200,100% Agave Tequila,192,"Mast-Jagermeister US, Inc",88372,Teremana Reposado Tequila,6,750,16.43,24.65,6,147.9,4.5,1.18,INV-41117300042,668,0.81
INV-33570600004,2021-01-19,3731,Wal-Mart 1241 / Davenport,5811 Elmore Ave,Davenport,52807,POINT (-90.525525 41.580212),82,SCOTT,1041100,American Dry Gins,205,E & J Gallo Winery,31475,New Amsterdam Gin,12,750,8,12,12,144,9,2.37,INV-33570600004,330,0.81
INV-43298200051,2021-12-27,2678,Hy-Vee Fast & Fresh / Davenport,3200 E KIMBERLY RD.,Davenport,52807,POINT (-90.527278 41.553879),82,SCOTT,1051100,American Brandies,205,E & J Gallo Winery,52579,E & J VSOP Mini,10,50,7.73,11.6,1,11.6,0.05,0.01,INV-43298200051,603,0.81
INV-37555300015,2021-06-16,3715,Kimberly Mart / Davenport,1714 E Kimberly Rd,Davenport,52807,POINT (-90.550657 41.556966),82,SCOTT,1022100,Mixto Tequila,395,PROXIMO,89196,Jose Cuervo Especial Reposado,12,750,11.07,16.61,12,199.32,9,2.37,INV-37555300015,635,0.81
INV-38941200014,2021-08-04,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1031200,American Flavored Vodka,259,Heaven Hill Brands,41279,Burnetts Grape,12,750,4.5,6.75,12,81,9,2.37,INV-38941200014,93,0.81
INV-43392200037,2021-12-29,3715,Kimberly Mart / Davenport,1714 E Kimberly Rd,Davenport,52807,POINT (-90.550657 41.556966),82,SCOTT,1011200,Straight Bourbon Whiskies,259,Heaven Hill Brands,17916,Elijah Craig,12,750,16,24,2,48,1.5,0.39,INV-43392200037,635,0.81
INV-43298200058,2021-12-27,2678,Hy-Vee Fast & Fresh / Davenport,3200 E KIMBERLY RD.,Davenport,52807,POINT (-90.527278 41.553879),82,SCOTT,1081300,American Cordials & Liqueur,322,Prestige Wine & Spirits Group / United States Distilled Products Co,75224,Kinky Red Mini,6,50,4.84,7.26,2,14.52,0.1,0.02,INV-43298200058,603,0.81
INV-41056200096,2021-10-18,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1012200,Scotch Whiskies,421,SAZERAC COMPANY  INC,8826,Lauders,12,750,5.13,7.7,12,81,9,2.37,INV-41056200096,93,0.81
INV-38281200026,2021-07-13,3731,Wal-Mart 1241 / Davenport,5811 Elmore Ave,Davenport,52807,POINT (-90.525525 41.580212),82,SCOTT,1041100,American Dry Gins,434,LUXCO INC,30528,Hawkeye Gin,6,1750,7.17,10.76,6,64.56,10.5,2.77,INV-38281200026,330,0.81
INV-39132500016,2021-08-11,4640,Mart Stop #1 / Davenport,3527 Spring St,Davenport,52807,POINT (-90.547751 41.5563),82,SCOTT,1062400,Spiced Rum,259,Heaven Hill Brands,43028,Admiral Nelson Spiced,6,1750,11.55,17.33,6,103.98,10.5,2.77,INV-39132500016,92,0.81
INV-38335100002,2021-07-14,4640,Mart Stop #1 / Davenport,3527 Spring St,Davenport,52807,POINT (-90.547751 41.5563),82,SCOTT,1032100,Imported Vodkas,35,BACARDI USA INC,34423,Grey Goose,12,375,9.25,13.88,36,499.68,13.5,3.56,INV-38335100002,92,0.81
INV-41117300001,2021-10-19,3354,Sam's Club 8238 / Davenport,3845 Elmore Ave.,Davenport,52807,POINT (-90.527081 41.559731),82,SCOTT,1042100,Imported Dry Gins,35,BACARDI USA INC,28233,Bombay Sapphire Gin,12,1000,16.5,24.75,12,297,12,3.17,INV-41117300001,668,0.81
INV-40055400014,2021-09-14,3354,Sam's Club 8238 / Davenport,3845 Elmore Ave.,Davenport,52807,POINT (-90.527081 41.559731),82,SCOTT,1081100,Coffee Liqueurs,370,PERNOD RICARD USA,67527,Kahlua Coffee,12,1000,15.99,23.99,12,287.88,12,3.17,INV-40055400014,668,0.81
INV-42715200066,2021-12-08,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1041100,American Dry Gins,305,Mhw LTD,29900,Deaths Door Gin,6,750,15,22.5,6,135,4.5,1.18,INV-42715200066,93,0.81
INV-41400300050,2021-10-27,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1011600,Straight Rye Whiskies,115,CONSTELLATION BRANDS INC,27040,High West Double Rye,6,750,21,31.5,6,189,4.5,1.18,INV-41400300050,93,0.81
INV-34497700082,2021-02-22,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1031200,American Flavored Vodka,260,DIAGEO AMERICAS,77632,Smirnoff Blueberry,12,750,8.25,12.38,12,148.56,9,2.37,INV-34497700082,93,0.81
INV-34513500032,2021-02-23,3354,Sam's Club 8238 / Davenport,3845 Elmore Ave.,Davenport,52807,POINT (-90.527081 41.559731),82,SCOTT,1042100,Imported Dry Gins,260,DIAGEO AMERICAS,28868,Tanqueray Gin,6,1750,24.99,37.49,6,224.94,10.5,2.77,INV-34513500032,668,0.81
INV-34642300104,2021-03-01,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1031100,American Vodkas,301,FIFTH GENERATION INC,38174,Titos Handmade Vodka,12,375,5.42,8.13,12,97.56,4.5,1.18,INV-34642300104,93,0.81
INV-40739900027,2021-10-06,2614,Hy-Vee #3 Food & Drugstore / Davenport,1823 E Kimberly Rd,Davenport,52807,POINT (-90.548919 41.55678100000001),82,SCOTT,1051100,American Brandies,421,SAZERAC COMPANY  INC,53213,Paul Masson Grande Amber Brandy VS,24,200,1.96,2.94,5,14.7,1,0.26,INV-40739900027,93,0.81
INV-36678200035,2021-05-17,2678,Hy-Vee Fast & Fresh / Davenport,3200 E KIMBERLY RD.,Davenport,52807,POINT (-90.527278 41.553879),82,SCOTT,1081600,Whiskey Liqueur,421,SAZERAC COMPANY  INC,64863,Fireball Cinnamon Whiskey,48,200,2.5,3.75,8,30,1.6,0.42,INV-36678200035,603,0.81
INV-35556100042,2021-04-05,3858,Harolds Jack N Jill / Davenport,6723 NW Blvd Unit 2,Davenport,52806,POINT (-90.609747 41.589369),82,SCOTT,1052100,Imported Brandies,389,REMY COINTREAU USA INC,50686,St Remy VSOP Napoleon Brandy,12,750,7.24,10.86,1,10.86,0.75,0.19,INV-35556100042,111,0.81
INV-37341900028,2021-06-09,5029,The Liquor Stop LLC,"211, W 53rd St",Davenport,52806,POINT (-90.57611300000002 41.574536),82,SCOTT,1081600,Whiskey Liqueur,421,SAZERAC COMPANY  INC,64870,Fireball Cinnamon Whiskey,48,100,0.9,1.35,288,388.8,28.8,7.6,INV-37341900028,682,0.81
INV-38282300025,2021-07-13,2567,Hy-Vee Drugstore / Davenport,2200 West Kimberly,Davenport,52806,POINT (-90.608201 41.560663),82,SCOTT,1022200,100% Agave Tequila,65,Jim Beam Brands,89836,Hornitos Reposado,12,750,13.5,20.25,24,486,18,4.75,INV-38282300025,94,0.81
INV-36489500003,2021-05-10,4694,Rina Mart LLC / Davenport,"3815, West Kimberly Rd",Davenport,52806,POINT (-90.631357 41.561712),82,SCOTT,1041100,American Dry Gins,370,PERNOD RICARD USA,32234,Seagrams Extra Dry Gin,24,375,3.39,5.09,24,122.16,9,2.37,INV-36489500003,1009,0.81
INV-37712800025,2021-06-22,2567,Hy-Vee Drugstore / Davenport,2200 West Kimberly,Davenport,52806,POINT (-90.608201 41.560663),82,SCOTT,1011100,Blended Whiskies,255,Infinium Spirits,87026,Skrewball Peanut Butter Whiskey,6,750,18.5,27.75,12,333,9,2.37,INV-37712800025,94,0.81
INV-35376600038,2021-03-29,2567,Hy-Vee Drugstore / Davenport,2200 West Kimberly,Davenport,52806,POINT (-90.608201 41.560663),82,SCOTT,1031200,American Flavored Vodka,260,DIAGEO AMERICAS,77842,Smirnoff Strawberry,12,750,8.25,12.38,4,49.52,3,0.79,INV-35376600038,94,0.81
INV-35401800030,2021-03-29,5436,Smokin' Joe's #8 Tobacco and Liquor Outlet,90 W. Kimberly Rd Ste 55-56,Davenport,52806,"",82,SCOTT,1022200,100% Agave Tequila,395,PROXIMO,87401,Jose Cuervo Especial Silver Mini,12,50,11.5,17.25,2,34.5,0.1,0.02,INV-35401800030,316,0.81
INV-34565100019,2021-02-24,5029,The Liquor Stop LLC,"211, W 53rd St",Davenport,52806,POINT (-90.57611300000002 41.574536),82,SCOTT,1022200,100% Agave Tequila,260,DIAGEO AMERICAS,89154,Don Julio Reposado,6,750,31.99,47.99,6,287.94,4.5,1.18,INV-34565100019,682,0.81
INV-38243300013,2021-07-12,6186,Save More Super Market / Davenport,"6723 Northwest Boulevard, Unit 2",Davenport,52806,POINT (-90.609747 41.589369),82,SCOTT,1701100,Temporary & Specialty Packages,420,MOET HENNESSY USA,101457,Ardbeg Scorch Gift Box,6,750,59.99,89.99,1,89.99,0.75,0.19,INV-38243300013,1119,0.81
INV-37452500010,2021-06-14,3776,Wal-Mart 5115 / Davenport,3101 West Kimberly Rd,Davenport,52806,POINT (-90.620069 41.559268),82,SCOTT,1031100,American Vodkas,255,Infinium Spirits,37888,Seagrams Extra Smooth Vodka,6,1750,10,15,6,90,10.5,2.77,INV-37452500010,478,0.81
INV-42257500018,2021-11-22,4694,Rina Mart LLC / Davenport,"3815, West Kimberly Rd",Davenport,52806,"",82,SCOTT,1081400,American Schnapps,434,LUXCO INC,80571,Arrow Peppermint Schnapps Mini,12,50,4.55,6.83,12,81.96,0.6,0.15,INV-42257500018,1009,0.81
INV-40231100040,2021-09-20,5436,Smokin' Joe's #8 Tobacco and Liquor Outlet,90 W. Kimberly Rd Ste 55-56,Davenport,52806,"",82,SCOTT,1012100,Canadian Whiskies,260,DIAGEO AMERICAS,10803,Crown Royal Regal Apple Mini,10,50,7.35,11.03,2,22.06,0.1,0.02,INV-40231100040,316,0.81
INV-43877000042,2022-01-18,2567,Hy-Vee Drugstore / Davenport,2200 West Kimberly,Davenport,52806,POINT (-90.608201 41.560663),82,SCOTT,1082200,Imported Schnapps,260,DIAGEO AMERICAS,69946,Rumple Minze Peppermint Schnapps Liqueur,12,750,13,19.5,4,78,3,0.79,INV-43877000042,94,0.81
INV-39652400038,2021-08-30,3776,Wal-Mart 5115 / Davenport,3101 West Kimberly Rd,Davenport,52806,POINT (-90.620069 41.559268),82,SCOTT,1011400,Tennessee Whiskies,346,OLE SMOKY DISTILLERY LLC,86987,Ole Smoky Salty Watermelon Whiskey,6,750,10,15,6,90,4.5,1.18,INV-39652400038,478,0.81
INV-34104200032,2021-02-08,3858,Harolds Jack N Jill / Davenport,6723 NW Blvd Unit 2,Davenport,52806,POINT (-90.609747 41.589369),82,SCOTT,1012100,Canadian Whiskies,259,Heaven Hill Brands,11788,Black Velvet,6,1750,10.45,15.68,6,94.08,10.5,2.77,INV-34104200032,111,0.81
INV-42658000003,2021-12-07,4196,Fareway Stores #987 / Davenport,1635 West 53rd St,Davenport,52806,POINT (-90.598191 41.574438),82,SCOTT,1701100,Temporary & Specialty Packages,65,Jim Beam Brands,100759,Jim Beam Holiday 4 Pack Minis,1,200,24,36,10,360,2,0.52,INV-42658000003,616,0.81
INV-35925900020,2021-04-19,3776,Wal-Mart 5115 / Davenport,3101 West Kimberly Rd,Davenport,52806,POINT (-90.620069 41.559268),82,SCOTT,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8,12,12,144,9,2.37,INV-35925900020,478,0.81
INV-43660300012,2022-01-10,4694,Rina Mart LLC / Davenport,"3815, West Kimberly Rd",Davenport,52806,POINT (-90.631358 41.561712),82,SCOTT,1051100,American Brandies,421,SAZERAC COMPANY  INC,52199,Paul Masson Grande Amber Brandy VS,48,100,1,1.5,48,72,4.8,1.26,INV-43660300012,1009,0.81
INV-39452400004,2021-08-23,5436,Smokin' Joe's #8 Tobacco and Liquor Outlet,90 W. Kimberly Rd Ste 55-56,Davenport,52806,"",82,SCOTT,1032100,Imported Vodkas,260,DIAGEO AMERICAS,34456,Ketel One,12,750,11.33,17,12,204,9,2.37,INV-39452400004,316,0.81
INV-40440100051,2021-09-27,5436,Smokin' Joe's #8 Tobacco and Liquor Outlet,90 W. Kimberly Rd Ste 55-56,Davenport,52806,"",82,SCOTT,1062400,Spiced Rum,260,DIAGEO AMERICAS,43331,Captain Morgan Original Spiced Mini,12,50,4.8,7.2,2,14.4,0.1,0.02,INV-40440100051,316,0.81
INV-33737500102,2021-01-25,3858,Harolds Jack N Jill / Davenport,6723 NW Blvd Unit 2,Davenport,52806,POINT (-90.609747 41.589369),82,SCOTT,1012400,Irish Whiskies,395,PROXIMO,15830,Proper No. Twelve,12,750,14,21,3,63,2.25,0.59,INV-33737500102,111,0.81
INV-35401900005,2021-03-29,3858,Harolds Jack N Jill / Davenport,6723 NW Blvd Unit 2,Davenport,52806,POINT (-90.609747 41.589369),82,SCOTT,1081600,Whiskey Liqueur,421,SAZERAC COMPANY  INC,64870,Fireball Cinnamon Whiskey,48,100,0.9,1.35,240,324,24,6.34,INV-35401900005,111,0.81
INV-37882100019,2021-06-28,4694,Rina Mart LLC / Davenport,"3815, West Kimberly Rd",Davenport,52806,POINT (-90.631357 41.561712),82,SCOTT,1091300,Neutral Grain Spirits Flavored,346,OLE SMOKY DISTILLERY LLC,986845,SOOH Ole Smoky Blackberry Moonshine Mini,8,50,8.75,13.13,8,105.04,0.4,0.1,INV-37882100019,1009,0.81
INV-33921400016,2021-02-01,3776,Wal-Mart 5115 / Davenport,3101 West Kimberly Rd,Davenport,52806,POINT (-90.620069 41.559268),82,SCOTT,1031100,American Vodkas,297,Laird & Company,35916,Five O'Clock Vodka,12,750,3.37,5.06,12,60.72,9,2.37,INV-33921400016,478,0.81
INV-37970900090,2021-07-01,6186,Save More Super Market / Davenport,"6723 Northwest Boulevard, Unit 2",Davenport,52806,POINT (-90.609747 41.589369),82,SCOTT,1011200,Straight Bourbon Whiskies,619,Campari America,22154,Wild Turkey 101,12,375,6.5,9.75,12,117,4.5,1.18,INV-37970900090,1119,0.81
INV-35111800048,2021-03-17,5029,The Liquor Stop LLC,"211, W 53rd St",Davenport,52806,POINT (-90.57611300000002 41.574536),82,SCOTT,1032100,Imported Vodkas,395,PROXIMO,34935,Three Olives 80prf,12,750,9.96,14.94,3,44.82,2.25,0.59,INV-35111800048,682,0.81
INV-39445800008,2021-08-23,3776,Wal-Mart 5115 / Davenport,3101 West Kimberly Rd,Davenport,52806,POINT (-90.620069 41.559268),82,SCOTT,1022200,100% Agave Tequila,421,SAZERAC COMPANY  INC,89496,Margaritaville Gold Tequila,12,750,7.51,11.27,12,135.24,9,2.37,INV-39445800008,478,0.81
INV-36735700009,2021-05-18,2567,Hy-Vee Drugstore / Davenport,2200 West Kimberly,Davenport,52806,POINT (-90.608201 41.560663),82,SCOTT,1011100,Blended Whiskies,297,Laird & Company,23824,Five Star,24,375,2.09,3.14,8,25.12,3,0.79,INV-36735700009,94,0.81
INV-41772900069,2021-11-09,2567,Hy-Vee Drugstore / Davenport,2200 West Kimberly,Davenport,52806,POINT (-90.608201 41.560663),82,SCOTT,1051100,American Brandies,259,Heaven Hill Brands,52318,Christian Bros Brandy,6,1750,12,18,6,108,10.5,2.77,INV-41772900069,94,0.81
INV-33921400033,2021-02-01,3776,Wal-Mart 5115 / Davenport,3101 West Kimberly Rd,Davenport,52806,POINT (-90.620069 41.559268),82,SCOTT,1031100,American Vodkas,55,SAZERAC NORTH AMERICA,36650,Caliber Vodka,6,1750,6.92,10.38,6,62.28,10.5,2.77,INV-33921400033,478,0.81
INV-40652700047,2021-10-04,6186,Save More Super Market / Davenport,"6723 Northwest Boulevard, Unit 2",Davenport,52806,"",82,SCOTT,1031100,American Vodkas,300,McCormick Distilling Co.,36908,McCormick 80prf Vodka PET,6,1750,7.47,11.21,18,201.78,31.5,8.32,INV-40652700047,1119,0.81
INV-40871000017,2021-10-11,3776,Wal-Mart 5115 / Davenport,3101 West Kimberly Rd,Davenport,52806,POINT (-90.620069 41.559268),82,SCOTT,1082000,Imported Cordials & Liqueurs,192,"Mast-Jagermeister US, Inc",65258,Jagermeister Liqueur,6,1750,26.05,39.08,6,234.48,10.5,2.77,INV-40871000017,478,0.81
INV-35556000012,2021-04-05,5436,Smokin' Joe's #8 Tobacco and Liquor Outlet,90 W. Kimberly Rd Ste 55-56,Davenport,52806,"",82,SCOTT,1012100,Canadian Whiskies,260,DIAGEO AMERICAS,10809,Crown Royal Regal Apple,6,1750,32.99,49.49,2,98.98,3.5,0.92,INV-35556000012,316,0.81
INV-33932500042,2021-02-01,3858,Harolds Jack N Jill / Davenport,6723 NW Blvd Unit 2,Davenport,52806,POINT (-90.609747 41.589369),82,SCOTT,1062500,Flavored Rum,370,PERNOD RICARD USA,42714,Malibu Coconut Rum,24,375,4.24,6.36,3,19.08,1.12,0.29,INV-33932500042,111,0.81
INV-33629300053,2021-01-20,3858,Harolds Jack N Jill / Davenport,6723 NW Blvd Unit 2,Davenport,52806,POINT (-90.609747 41.589369),82,SCOTT,1032200,Imported Flavored Vodka,395,PROXIMO,35964,Three Olives Loopy,12,750,9.96,14.94,1,14.94,0.75,0.19,INV-33629300053,111,0.81
INV-36983900022,2021-05-26,5029,The Liquor Stop LLC,"211, W 53rd St",Davenport,52806,POINT (-90.57611300000002 41.574536),82,SCOTT,1031200,American Flavored Vodka,300,McCormick Distilling Co.,40500,McCormick Apple Vodka,48,200,1.13,1.7,48,81.6,9.6,2.53,INV-36983900022,682,0.81
INV-36499500061,2021-05-10,3858,Harolds Jack N Jill / Davenport,6723 NW Blvd Unit 2,Davenport,52806,POINT (-90.609747 41.589369),82,SCOTT,1012200,Scotch Whiskies,260,DIAGEO AMERICAS,4626,Buchanan Deluxe 12YR,12,750,20.99,31.49,1,31.49,0.75,0.19,INV-36499500061,111,0.81
INV-33205600055,2021-01-05,3858,Harolds Jack N Jill / Davenport,6723 NW Blvd Unit 2,Davenport,52806,POINT (-90.609747 41.589369),82,SCOTT,1011400,Tennessee Whiskies,85,Brown Forman Corp.,86670,Jack Daniels Tennessee Honey,12,750,15.57,23.36,3,70.08,2.25,0.59,INV-33205600055,111,0.81
INV-33540400030,2021-01-18,5436,Smokin' Joe's #8 Tobacco and Liquor Outlet,90 W. Kimberly Rd Ste 55-56,Davenport,52806,"",82,SCOTT,1031100,American Vodkas,434,LUXCO INC,36305,Hawkeye Vodka PET,12,750,3.34,5.01,12,60.12,9,2.37,INV-33540400030,316,0.81
INV-40676500007,2021-10-05,4694,Rina Mart LLC / Davenport,"3815, West Kimberly Rd",Davenport,52806,"",82,SCOTT,1011100,Blended Whiskies,260,DIAGEO AMERICAS,25604,Seagrams 7 Crown,12,375,3.5,5.25,12,63,4.5,1.18,INV-40676500007,1009,0.81
