Cluster ID,Link Score,description,price,source file,source_file,title,unique_id
"","",LG Over-The-Range White Microwave Oven - LMV1680WH/ Hidden Venting System/ 300 CFM Exhaust System/ Dual Distribution Technology/ Incandescent Cooktop Light/ Bi-Level Cooking Rack/ Melt & Soften Feature/ Child Lock/ White Finish,"",0,0,LG Over-The-Range White Microwave Oven - LMV1680WH,768
553.0,0.545454204082489,LG 5.6 Cu. Ft. Black Freestanding Electric Range - LRE30453BK/ IntuiTouch Control System/ EvenJet Convection System/ 5.6 Cubic Capacity/ Wideview Oven Window/ 5 Radiant Elements/ 25 Heating Settings/ Black Finish,"",0,0,LG 5.6 Cu. Ft. Black Freestanding Electric Range - LRE30453BK,769
"","",LG Stainless Steel Freestanding Electric Range - LRE30453SS/ 5.6 Cu. Ft. Capacity/ Touch Controls/ EvenJet Convection System/ Wideview Window/ 5 Cooktop Elements With Warming Zone/ Auto Recipe Conversion/ Self-Cleaning/ GoCook Smart Oven Light/ Storage Drawer/ Stainless Steel Finish,"",0,0,LG Stainless Steel Freestanding Electric Range - LRE30453SS,770
554.0,0.5454541444778442,LG 5.6 Cu. Ft. White Freestanding Electric Range - LRE30453WH/ IntuiTouch Control System/ EvenJet Convection System/ 5.6 Cubic Capacity/ Wideview Oven Window/ 5 Radiant Elements/ 25 Heating Settings/ White Finish,"",0,0,LG 5.6 Cu. Ft. White Freestanding Electric Range - LRE30453WH,771
555.0,0.5454509258270264,LG Black Freestanding Electric Range - LRE30757BK/ 5.6 Cu. Ft. Capacity/ Dual Convection/ Self-Cleaning/ Touch Controls/ Ceramic Cooktop/ WideView Window/ Warming Drawer/ Interior Oven Light/ Black Finish,"",0,0,LG Black Freestanding Electric Range - LRE30757BK,772
"","",LG Stainless Steel Freestanding Electric Range - LRE30757SS/ 5.6 Cu. Ft. Capacity/ Dual Convection/ Self-Cleaning/ Touch Controls/ Ceramic Cooktop/ WideView Window/ Warming Drawer/ Interior Oven Light/ Stainless Steel Finish,"",0,0,LG Stainless Steel Freestanding Electric Range - LRE30757SS,773
"","",LG 30' Black Freestanding Gas Range - LRG30357BK/ 5.0 Cu. Ft. Capacity Oven/ SuperBoil Burner/ 5 Burner System/ SmoothTouch Controls/ Warming Drawer/ Electronic Ignition System/ One Piece Recessed Cooktop/ Self-Cleaning Oven/ White Finish,"",0,0,LG 30' Black Freestanding Gas Range - LRG30357BK,774
"","",LG 30' Stainless Steel Freestanding Gas Range - LRG30357SS/ 5.0 Cu. Ft. Capacity Oven/ SuperBoil Burner/ 5 Burner System/ SmoothTouch Controls/ Warming Drawer/ Electronic Ignition System/ One Piece Recessed Cooktop/ Self-Cleaning Oven/ Stainless Steel Finish,"",0,0,LG 30' Stainless Steel Freestanding Gas Range - LRG30357SS,775
"","",LG 30' White Freestanding Gas Range - LRG30357WH/ 5.0 Cu. Ft. Capacity Oven/ SuperBoil Burner/ 5 Burner System/ SmoothTouch Controls/ Warming Drawer/ Electronic Ignition System/ One Piece Recessed Cooktop/ Self-Cleaning Oven/ White Finish,"",0,0,LG 30' White Freestanding Gas Range - LRG30357WH,776
556.0,0.5454519987106323,Sony DSCW150 Gold Cyber-Shot Digital Camera - DSCW150N/ 8.1 Megapixels/ 2.7' LCD Display/ 15 MB Internal Memory/ Carl Zeiss 5X Optical Zoom Lens/ 16:9 High-Resolution Mode/ 9-Point Auto Focus/ Automatic Macro Shooting/ High Sensitivity Mode/ Burst Mode/ Face Detection/ Intelligent Scene Recognition Mode/ In-Camera Retouching/ Super SteadyShot Optical Image Stabilization With Anti-Blur Solution/ Music Slideshow/ HDTV Compatibility/ Beginner-Friendly Function Guide/ Gold Finish,"",0,0,Sony Gold Cyber-Shot Digital Camera - DSCW150N,777
557.0,0.5454524159431458,Sony DSCW150 Red Cyber-Shot Digital Camera - DSCW150R/ 8.1 Megapixels/ 2.7' LCD Display/ 15 MB Internal Memory/ Carl Zeiss 5X Optical Zoom Lens/ 16:9 High-Resolution Mode/ 9-Point Auto Focus/ Automatic Macro Shooting/ High Sensitivity Mode/ Burst Mode/ Face Detection/ Intelligent Scene Recognition Mode/ In-Camera Retouching/ Super SteadyShot Optical Image Stabilization With Anti-Blur Solution/ Music Slideshow/ HDTV Compatibility/ Beginner-Friendly Function Guide/ Red Finish,"",0,0,Sony Red Cyber-Shot Digital Camera - DSCW150R,778
558.0,0.5454522967338562,Sony DSCW170 Red Cyber-Shot Digital Camera - DSCW170R/ 10.1 Megapixels/ 2.7' LCD Display/ 15 MB Internal Memory/ Carl Zeiss 5X Optical Zoom Lens/ BIONZ Real Imaging Processor Technology/ 16:9 High-Resolution Mode/ 9-Point Auto Focus/ Automatic Macro Shooting/ High Sensitivity Mode/ Burst Mode/ Face Detection/ Intelligent Scene Recognition Mode/ In-Camera Retouching/ Super SteadyShot Optical Image Stabilization With Anti-Blur Solution/ Music Slideshow/ HDTV Compatibility/ Beginner-Friendly Function Guide/ Red Finish,"",0,0,Sony Red Cyber-Shot Digital Camera - DSCW170R,779
"","",Brenthaven Sling II Titanium Laptop Carrying Bag For 15' MacBook Pro - TR654ZMA/ Lightweight And Durable Protective Case/ Rugged Ballistic Nylon/ Custom Fit Padded Computer Compartment/ External Pocket/ Side Water Bottle Pocket/ Ergonomic Strap With Tuck Away Option/ Internal Accessory Panel/ Fits MacBook Pro 15.4'/ Titanium Finish,"",0,0,Brenthaven Sling II Titanium Laptop Carrying Bag For 15' MacBook Pro - TR654ZMA,780
"","",Brenthaven Sling I Titanium Laptop Carrying Bag For 13' MacBook - TR653ZMA/ Lightweight And Durable Protective Case/ Rugged Ballistic Nylon/ Custom Fit Padded Computer Compartment/ External Pocket/ Side Water Bottle Pocket/ Ergonomic Strap With Tuck Away Option/ Internal Accessory Panel/ Fits MacBook Air And MacBook 13.3'/ Titanium Finish,"",0,0,Brenthaven Sling I Titanium Laptop Carrying Bag For 13' MacBook - TR653ZMA,781
"","","Denon X-Space Surround Bar Home Theatre System In Black - DHTFS3/ 22 Watts x 5 (6 Ohms)/ Supports All Audio Formats (Dolby Digital, DTS, Dolby Pro Logic II)/ Slim Design/ Includes Dolby Headphones/ Included Subwoofer Features One-Touch Connection/ Remote Control/ Black Finish","$1,199.00",0,0,Denon X-Space Surround Bar Home Theatre System In Black - DHTFS3,782
559.0,0.5454517602920532,"Denon Multi-Channel Digital Surround Sound Speaker System - DHTFS5/ Multiple Amplifier Channels/ Dolby Pro Logic II, Dolby Digital And DTS Surround/ Balanced Loudspeaker Drivers/ X-Space Surround Technology/ Night Mode/ Remote Control Included/ Black Finish",$499.00,0,0,Denon Multi-Channel Digital Surround Sound Speaker System - DHTFS5,783
"","",LG Over-The-Range Stainless Steel Microwave Oven - LMV1680SS/ Hidden Venting System/ 300 CFM Exhaust System/ Dual Distribution Technology/ Incandescent Cooktop Light/ Bi-Level Cooking Rack/ Melt & Soften Feature/ Child Lock/ Stainless Steel Finish,"",0,0,LG Over-The-Range Stainless Steel Microwave Oven  - LMV1680SS,784
561.0,0.545452356338501,LG 2.0 Cu. Ft. Over-The-Range Black Microwave Oven - LMVM2085BK/ Warming Lamp/ Glide & Spin Sliding Tray With Turntable/ Sensor Cook Feature/ 300 CFM Exhaust System/ Horizontal Keypad/ Elegant Hidden Vent/ WideView Window/ Halogen Cooktop Lighting/ Black Finish,"",0,0,LG 2.0 Cu. Ft. Over-The-Range Black Microwave Oven - LMVM2085BK,785
562.0,0.545452356338501,LG 2.0 Cu. Ft. Over-The-Range White Microwave Oven - LMVM2085WH/ Warming Lamp/ Glide & Spin Sliding Tray With Turntable/ Sensor Cook Feature/ 300 CFM Exhaust System/ Horizontal Keypad/ Elegant Hidden Vent/ WideView Window/ Halogen Cooktop Lighting/ White Finish,"",0,0,LG 2.0 Cu. Ft. Over-The-Range White Microwave Oven - LMVM2085WH,786
564.0,0.545450747013092,LG 2.0 Cu. Ft. Over-The-Range Stainless Steel Microwave Oven - LMVM2085SS/ Warming Lamp/ Glide & Spin Sliding Tray With Turntable/ Sensor Cook Feature/ 300 CFM Exhaust System/ Horizontal Keypad/ Elegant Hidden Vent/ WideView Window/ Halogen Cooktop Lighting/ Stainless Steel Finish,"",0,0,LG 2.0 Cu. Ft. Over-The-Range Stainless Steel Microwave Oven - LMVM2085SS,787
564.0,0.5454549193382263,Logitech QuickCam Vision Pro For Mac - 960000254/ Carl Zeiss Optics/ Premium Autofocus/ 720p High-Quality Images (1600 X 1200)/ 2 Megapixel Sensor/ RightLight 2 Technology/ Integrated Microphone/ 30 Frames Per Second/ Universal Monitor Clip,$129.00,0,0,Logitech QuickCam Vision Pro For Mac - 960000254,788
565.0,0.5454479455947876,Flip Video F360 Black Mino Series Camcorder - F360B/ 2GB Internal Memory/ One-Touch Recording/ Built-In Flash Memory/ Rechargeable Lithium Ion Battery Power/ 'Child Safe' Mode/ Fast Lens/ 2x Digital Zoom/ 1.5' Color High-Brightness Display/ Flip-Out USB Arm/ Silent Mode/ TV Connector Cable Included/ Black Finish,"",0,0,Flip Video F360 Black Mino Series Camcorder - F360B,789
566.0,0.5454479455947876,Flip Video F360 White Mino Series Camcorder - F360W/ 2GB Internal Memory/ One-Touch Recording/ Built-In Flash Memory/ Rechargeable Lithium Ion Battery Power/ 'Child Safe' Mode/ Fast Lens/ 2x Digital Zoom/ 1.5' Color High-Brightness Display/ Flip-Out USB Arm/ Silent Mode/ TV Connector Cable Included/ White Finish,"",0,0,Flip Video F360 White Mino Series Camcorder - F360W,790
567.0,0.5454486012458801,"Samsung 72' Series 6 Black Widescreen DLP HDTV - HL72A650/ 1920 x 1080p Resolution/ 2,500:1 Contrast Ratio/ Entertainment Mode/ Cinema Smooth Light Engine/ 3D Movie Viewing And Gaming/ DNIe Technology/ 3 HDMI Inputs/ TruSurround XT/ Built-In Digital Tuner/ Ultra-Thin Slim Bezel/ ENERGY STAR Compliant/ Black Finish","",0,0,Samsung 72' Series 6 Black Widescreen DLP HDTV - HL72A650,791
568.0,0.545447826385498,Boston Acoustics Duo-I AM/FM Clock Radio With iPod Dock - HDUOIMDNT/ Integrated iPod Dock/ Precision AM/FM Stereo Tuner/ 3 1/2' Dual High Performance Full-Range Speakers/ BassTrac Audio Processing/ 2 Auxiliary Inputs/ High Contrast Display/ 10 FM & 5 AM Station Presets/ 360? Snooze Bar/ Remote Control Included/ Grey Finish,$199.00,0,0,Boston Acoustics Duo-I AM/FM Clock Radio With iPod Dock - HDUOIMDNT,792
570.0,0.5454528331756592,"Samsung S2 White 1GB Flash MP3 Player - YPS2ZW/ Super Compact Pebble Shape Design/ Supports MP3, WMA And Ogg/ 1 GB Internal Flash Memory/ Multi-Color LED Light Effects/ Embedded Easy-To-Use Playback Controls/ DNSe 2.0 Enabled/ USB Connection/ Up To 13 Hours Of Playback/ White Finish","",0,0,Samsung S2 White 1GB Flash MP3 Player - YPS2ZW,793
570.0,0.545452892780304,"Samsung S2 Green 1GB Flash MP3 Player - YPS2ZG/ Super Compact Pebble Shape Design/ Supports MP3, WMA And Ogg/ 1 GB Internal Flash Memory/ Multi-Color LED Light Effects/ Embedded Easy-To-Use Playback Controls/ DNSe 2.0 Enabled/ USB Connection/ Up To 13 Hours Of Playback/ Green Finish","",0,0,Samsung S2 Green 1GB Flash MP3 Player - YPS2ZG,794
571.0,0.545448899269104,Onkyo Black CD Receiver System - CS325/ 14 Watts per Channel/ Wide Range Amplifier Technology/ Plays Audio CDs And MP3s/ MP3 Settings/ 4-Mode Timer/ iPod Compatible With RI Dock/ Super Bass Function/ Battery Free Memory Backup/ Black Finish,"",0,0,Onkyo Black CD Receiver System - CS325,795
572.0,0.5454481244087219,Canon White Selphy CP760 Compact Photo Printer - 2565B001/ 2.5' TFT Display/ Portrait Image Optimize/ Print Water-Resistant Photos/ Print Directly From Your Memory Cards Or Bluetooth-Enabled Devices/ Big Buttons/ Automatic Red-Eye Correction/ White Finish,$95.00,0,0,Canon White Selphy CP760 Compact Photo Printer - 2565B001,796
576.0,0.5454510450363159,"Maytag Bisque Over-The-Range Microwave Oven - MMV4205BT/ 2.0 Cu. Ft. Capacity/ 1,150 Watts/ Ten Power Levels/ 220 CFM Airflow With Two Adjustable Fan Speeds/ Scrolling VFD Display/ Twelve Instant Touch Pads/ Precision Touch Electronic Controls/ Digital Display With Clock And Kitchen Timer/ Bisque Finish","",0,0,Maytag Bisque Over-The-Range Microwave Oven - MMV4205BT,797
577.0,0.5454496145248413,"Maytag Over-The-Range Microwave Oven - MMV5207BK/ 2.0 Cubic Foot Capacity/ 1,100 Watts/ Ten Power Levels/ Sensor Cook/ Custom Program Option/ WideGlide Tray/ Delay-Stop Fan Settings/ Deluxe Charcoal Odor Filter/ Black Finish","",0,0,Maytag Over-The-Range Microwave Oven - MMV5207BK,798
577.0,0.5454537868499756,"Linksys Simultaneous Dual-N Band Wireless Router - WRT610N/ Internet-Sharing Router And 4-Port Gigabit Switch/ Built-In Dual-Band Speed And Range Enhanced Wireless Access Point/ Two Simultaneous, Separate Radio Bands/ Wireless-N Technology/ Advanced Wireless Security And SPI Firewall",$179.00,0,0,Linksys Simultaneous Dual-N Band Wireless Router - WRT610N,799
578.0,0.5454504489898682,Speck SeeThru Black Hard Shell Case For 13' MacBook - MB13BLKSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Black Finish,"",0,0,Speck SeeThru Black Hard Shell Case For 13' MacBook - MB13BLKSEEV2,800
579.0,0.5454496145248413,Speck SeeThru Clear Hard Shell Case For 15' MacBook - MB15CLRSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Clear Finish,"",0,0,Speck SeeThru Clear Hard Shell Case For 15' MacBook - MB15CLRSEEV2,801
580.0,0.5454497933387756,Speck SeeThru Pink Hard Shell Case For 15' MacBook - MB15PNKSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Pink Finish,"",0,0,Speck SeeThru Pink Hard Shell Case For 15' MacBook - MB15PNKSEEV2,802
581.0,0.5454462766647339,Speck Clear 13' MacBook See Thru Hard Shell Case - MB13CLRSEEV2/ Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Clear Finish,"",0,0,Speck Clear 13' MacBook See Thru Hard Shell Case - MB13CLRSEEV2,803
582.0,0.5454508066177368,Speck SeeThru Red Hard Shell Case For 13' MacBook - MB13REDSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Red Finish,"",0,0,Speck SeeThru Red Hard Shell Case For 13' MacBook - MB13REDSEEV2,804
583.0,0.5454506278038025,Speck SeeThru Blue Hard Shell Case For 13' MacBook - MB13BLUSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Blue Finish,"",0,0,Speck SeeThru Blue Hard Shell Case For 13' MacBook - MB13BLUSEEV2,805
584.0,0.5454506278038025,Speck SeeThru Pink Hard Shell Case For 13' MacBook - MB13PNKSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Pink Finish,"",0,0,Speck SeeThru Pink Hard Shell Case For 13' MacBook - MB13PNKSEEV2,806
"","",Speck Green 13' MacBook See Thru Hard Shell Case - MB13GRNSEEV2/ Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Green Finish,"",0,0,Speck Green 13' MacBook See Thru Hard Shell Case - MB13GRNSEEV2,807
586.0,0.5454497933387756,Speck SeeThru Blue Hard Shell Case For 15' MacBook - MB15BLUSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Blue Finish,"",0,0,Speck SeeThru Blue Hard Shell Case For 15' MacBook - MB15BLUSEEV2,808
587.0,0.5454503893852234,Speck SeeThru Orange Hard Shell Case For 13' MacBook - MB13ORGSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Orange Finish,"",0,0,Speck SeeThru Orange Hard Shell Case For 13' MacBook - MB13ORGSEEV2,809
589.0,0.5454490184783936,Speck SeeThru Aqua Hard Shell Case For 13' MacBook - MB13AQUSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Aqua Finish,"",0,0,Speck SeeThru Aqua Hard Shell Case For 13' MacBook - MB13AQUSEEV2,810
589.0,0.5454496741294861,Speck SeeThru Green Hard Shell Case For 15' MacBook - MB15GRNSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Green Finish,"",0,0,Speck SeeThru Green Hard Shell Case For 15' MacBook - MB15GRNSEEV2,811
590.0,0.5454494953155518,Speck SeeThru Orange Hard Shell Case For 15' MacBook - MB15ORGSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Orange Finish,"",0,0,Speck SeeThru Orange Hard Shell Case For 15' MacBook - MB15ORGSEEV2,812
591.0,0.5454494953155518,Speck SeeThru Purple Hard Shell Case For 15' MacBook - MB15PURSEEV2/ Translucent Hard Plastic Shell Gives Great Protection/ Full Access To All Controls/ Rubber Feet For Added Support/ Purple Finish,"",0,0,Speck SeeThru Purple Hard Shell Case For 15' MacBook - MB15PURSEEV2,813
592.0,0.5454549789428711,Bracketron GPS Low-Pro Windshield Mount - SWM400BL/ Low Profile Design/ Compatible For Mounting Many Mobile Electronics Devices/ Easy-To-Install/ Rotating 360 Degree Head/ Black Finish,"",0,0,Bracketron Black GPS Low-Pro Windshield Mount - SWM400BL,814
593.0,0.5454480648040771,GE Futura Indoor TV Antenna - TV24746/ Specially Designed To Receive Digital TV Signal/ 20dB Gain Amplification/ Noise Eliminator Circuitry Filter/ Designed To Mount Horizontally Or Vertically,"",0,0,GE Futura Indoor TV Antenna - Silver Finish - TV24746,815
594.0,0.5454490780830383,BlueAnt Black Bluetooth Headset - Z9I/ Pairs With 5 Devices/ Bluetooth Version 2.0 Technology/ Dual Microphones For Pure Speech/ Revolutionary Voice Isolation Technology/ Automatic Connection And Reconnection With Notification/ Firmware Upgrade Via USB On Your PC/ Up To 5.5 Hours Talk Time/ 200 Hours Standby Time/ Gloss Black Finish,$99.00,0,0,BlueAnt Black Bluetooth Headset - Z9I,816
595.0,0.5454490184783936,Sony Black 5.1 Channel Home Theater System - HTDDWG700/ 5.1 Channel/ 900 Watts Power/ Portable Audio Enhancer With Front Audio Input/ iPod Cradle/ Digital Cinema Auto Calibration/ BRAVIA Sync/ Digital Media Port/ Black Finish,$199.00,0,0,Sony Black 5.1 Channel Home Theater System - HTDDWG700,817
"","","Sony Black DVD Recorder And VHS Combo Player - RDRVX560/ Multiformat DVD Compatible/ HDMI Output With 1080p,1080i,720p Upscaling/ USB One Touch Dubbing/ 4 Video Head Stereo VHS With 19 Micron Heads/ Virtual Surround Sound For DVD With Stereo TV Speakers/ Black Finish",$219.00,0,0,Sony Black DVD Recorder And VHS Combo Player - RDRVX560,818
"","",Transcend 4GB Micro Secure Digital Memory Card - TS4GUSDHC6/ 4GB MicroSD Card With Adapter/ Compatible With Cell Phones And Mobile Devices With MicroSD Input/ Mechanical Write Protection Switch/ Includes Adapter To Fit SDcard Slot For Data Transfer/ Compliant With Secure Digital Music Initiative/ Black Finish,"",0,0,Transcend 4GB Micro Secure Digital Memory Card - TS4GUSDHC6,819
596.0,0.545449435710907,"Sony 26' BRAVIA M-Series Black LCD Flat Panel HDTV - KDL26M4000/ 1366 x 768p Resolution/ Advanced Contrast Enhancer Circuit (ACE)/ BRAVIA Engine Fully Digital Video Processor/ ATSC/NTSC Tuner With QAM/ 9,000:1 Dynamic Contrast Ratio/ 3D Comb Filter/ Black Finish","",0,0,Sony 26' BRAVIA M-Series Black LCD Flat Panel HDTV - KDL26M4000,820
597.0,0.5454530119895935,"Samsung Black Blu-ray Player - BDP1500/ 1080p With 24Hz Video Output/ x.v.Color Connectivity (HDMI v1.3 Option)/ Selectable DVD Upconversion (720p/1080i/1080p)/ Anynet+ (HDMI-CEC)/ Dolby Digital, Dolby Digital Plus, Dolby TrueHD And DTS-HD Master Audio/ Ethernet Port/ Black Finish","",0,0,Samsung Black Blu-ray Player - BDP1500,821
"","","LG 37' Black LCD Flat Panel HDTV - 37LG50/ 1920 x 1080p Full HD Resolution/ 15,000:1 Dynamic Contrast Ratio/ 3x HDMI V.1.3 With Deep Color/ Intelligent Sensor/ Clear Voice Technology/ LG SimpLink Connectivity/ USB 2.0/ 60,000 Hours Lamp Life/ ATSC/NTSC/Clear QAM Tuner/ Black Finish","",0,0,LG 37' Black LCD Flat Panel HDTV - 37LG50,822
"","",Onkyo 7.1-Channel Home Theater Black Receiver - TXSR606B/ 90 Watts Per Channel Power Amplifier/ HDMI 1080i Upscaling Powered By Faroudja DCDi Edge/ TrueHD And DTS-HD Decoding/ HDMI v1.3a Repeater/ Optimum Gain Volume/ Audyssey Dynamic EQ/ Analog To HDMI Upconversion/ Music Optimizer/ AV Sync/ Black Finish,"",0,0,Onkyo 7.1-Channel Home Theater Black Receiver - TXSR606B,823
598.0,0.545450747013092,Mitsubishi 735 Series 65' 1080p DLP Rear Projection Black HDTV - WD65735/ 1920 x 1080 Full HD Resolution/ xvColor/ Tru1080p Processing/ Plush1080p/ 4D Video Noise Reduction/ 6-Color Processor/ 3D Ready/ Front USB Input/ 3 Rear HDMI 1.3 Inputs/ Black Finish,"",0,0,Mitsubishi 735 Series 65' 1080p DLP Rear Projection Black HDTV - WD65735,824
599.0,0.5454493761062622,"Sony 46' BRAVIA S-Series Black LCD Flat Panel HDTV - KDL46S4100/ 1920 x 1080 Full HD Resolution/ 24p True Cinema/ ATSCTM/NTSC Tuner With QAM/ 2,500:1 Contrast Ratio/ CineMotion Reverse 3:2 Pulldown Technology/ 3D Comb Filter/ MPEG Noise Reduction/ Black Finish","",0,0,Sony 46' BRAVIA S-Series Black LCD Flat Panel HDTV - KDL46S4100,825
600.0,0.5454489588737488,"Sony 32' BRAVIA L-Series Black LCD Flat Panel HDTV - KDL32L4000/ 1366 x 768 Resolution/ Up To 1080/60p Input Capable Via HDMI/ ATSC/NTSC Tuner With QAM/ 2,000:1 Contrast Ratio/ CineMotion Reverse 3:2 Pulldown Technology/ 3D Digital Comb Filter/ VESA Hole Spacing Compatible/ Black Finish","",0,0,Sony 32' BRAVIA L-Series Black LCD Flat Panel HDTV - KDL32L4000,826
"","","LG 32' Black LCD Flat Panel HDTV - 32LG30/ 1366 x 768 Resolution/ 12,000:1 Dynamic Contrast Ratio/ Clear Voice Technology/ Invisible Speaker System/ LG Simplink/ 8ms Response Time/ XD Engine/ Black Finish","",0,0,LG 32' Black LCD Flat Panel HDTV - 32LG30,827
601.0,0.545450747013092,Mitsubishi 736 Series 65' 1080p DLP Rear Projection Black HDTV - WD65736/ 1920 x 1080 Full HD Resolution/ xvColor/ Tru1080p Processing/ Plush1080p/ 4D Video Noise Reduction/ 6-Color Processor/ DeepField Imager/ 3D Ready/ NetCommand IR/ Front USB And HDMI Input/ 3 Rear HDMI 1.3 Inputs/ Black Finish,"",0,0,Mitsubishi 736 Series 65' 1080p DLP Rear Projection Black HDTV - WD65736,828
602.0,0.54544997215271,"Panasonic VIERA 46' Black Plasma Flat Panel 1080p HDTV - TH46PZ850U/ 1,920 x 1,080 Resolution/ 1,000,000:1 Dynamic Contrast Ratio/ 5,120 Equivalent Shades Of Gradation/ 24p Cinematic Playback/ x.v.Color/ Motion Adaptive 3D Y/C Digital Comb Filter/ Motion Pattern Noise Reduction/ Black Finish","",0,0,Panasonic VIERA 46' Black Plasma Flat Panel 1080p HDTV - TH46PZ850U,829
604.0,0.545451283454895,Sony Silver Cyber-Shot Digital Camera - DSCW150/ 8.1 Megapixels/ 2.7' LCD Display/ 15 MB Internal Memory/ Carl Zeiss 5X Optical Zoom Lens/ 16:9 High-Resolution Mode/ 9-Point Auto Focus/ Automatic Macro Shooting/ High Sensitivity Mode/ Burst Mode/ Face Detection/ Intelligent Scene Recognition Mode/ In-Camera Retouching/ Super SteadyShot Optical Image Stabilization With Anti-Blur Solution/ Music Slideshow/ HDTV Compatibility/ Beginner-Friendly Function Guide/ Silver Finish,"",0,0,Sony Silver Cyber-Shot Digital Camera - DSCW150,830
604.0,0.5454466342926025,Frigidaire 24' FDB130RGS White Built-In Dishwasher - FDB130WH/ Convection Drying System/ QuietSound Sound Insulation Package/ 2 Wash Levels/ Adjustable Rinse Aid Dispenser/ Self Cleaning Filter/ White Finish,$229.00,0,0,Frigidaire 24' White Built-In Dishwasher - FDB130WH,831
605.0,0.5454495549201965,Sony Black 13.6 Megapixel Cyber-Shot Digital Camera - DSCW300/ 13.6 Megapixel/ Carl Zeiss 3X Optical Zoom Lens/ 2.7' Clear Photo LCD Display/ In-Camera Retouching/ 15 MB Internal Memory/ In-Camera Red-Eye Correction/ Super SteadyShot Optical Image Stabilization/ Double Anti-Blur Solution/ Black Finish,"",0,0,Sony Black 13.6 Megapixel Cyber-Shot Digital Camera - DSCW300,832
607.0,0.545447587966919,"Cuisinart Exact Heat Matte Black Toaster Oven Broiler - TOB155/ 0.6 Cu. Ft. Capacity/ Multifunctional Countertop Oven/ Easy-Clean Interior/ Touchpad Controls/ Bagel, Reheat And Defrost Buttons/ Clock And Oven Timer/ Stainless Steel Front Panels With Brushed Chrome Handle/ Matte Black Finish",$139.00,0,0,Cuisinart Exact Heat Matte Black Toaster Oven Broiler - TOB155,833
"","",Alpine CD-R/-RW/MP3/AAC/WMA Receiver - CDA9886/ 18W RMS/50W MAX x 4/ BioLite High-Definition Display/ Blue Illumination/ 24-Bit DSP With Integrated DAC And 8x Oversampling/ Rotary Encoder Volume Control/ 3 Preouts (4 Volts)/ Bluetooth Ready With AV Profile/ Ai-NET Bus System,"",0,0,Alpine CD-R/-RW/MP3/AAC/WMA Receiver - CDA9886,834
"","",Samsung 2.1 Channel Bluetooth Home Theater System - HTX710T/ Built-In Bluetooth/ Wall Mountable/ Upscaling DVD Player/ Virtual Surround Sound/ ToC TV Matching Design/ 400 Watts Total Power/ 2.1 Channel/ Black Finish,"",0,0,Samsung 2.1 Channel Bluetooth Home Theater System - HTX710T,835
607.0,0.5454505085945129,Griffin iPhone 3G Black Elan Form Hard-Shell Leather Case - 8223IP2EFRMB/ Top-Grain Outer Shell Crafted From Hand-Matched Leather/ Protective Polycarbonate Inner Shell/ Easy Access To Controls/ Includes Stiff Polycarbonate Screen Protector & Premium Cleaning Cloth/ Black Finish (iPhone Not Included),$24.00,0,0,Griffin iPhone 3G Black Elan Form Hard-Shell Leather Case - 8223IP2EFRMB,836
"","",Griffin Black iPhone 3G Wave Case - 8227IP2WVB/ Elegtant Wave-Shaped Closures/ Durable Polycarbonate Protection/ Rigid Touchscreen Protector/ Full Access To All Ports And Controls/ Black Finish,$24.00,0,0,Griffin Black iPhone 3G Wave Case - 8227IP2WVB,837
"","","Skullcandy CHOPS Headphones In Black Chrome - HH26SKC01/ 15mm Speaker/ Hanger Anchor Design/ Frequency Range Of 18 ? 20,000 Hz/ 1.2m Cord Length/ 3.5mm Gold Plated Plug/ Black Chrome Finish",$24.95,0,0,Skullcandy CHOPS Headphones In Black Chrome - HH26SKC01,838
609.0,0.545447051525116,"Speck Black ToughSkin Case For iPhone 3G - IPH3GBLKTS/ Tough, Textured And Ruggedized Protection/ Bottom Hinges Open To Allow Docking/ Thicker Corners For Extra Protection/ Removable Rotating Belt Clip/ Lightweight Design/ Easy Access To All Ports & Controls/ Black Finish (iPhone Not Included)",$34.00,0,0,Speck Black ToughSkin Case For iPhone 3G - IPH3GBLKTS,839
